SessionToken,Datestamp,Details
e3f4cec7f68b799dea737a33167bd17a,2023-01-04T21:37:01Z,Session started
e3f4cec7f68b799dea737a33167bd17a,2023-01-04T21:59:38Z,Unsuccessful upload - not structurally valid
e3f4cec7f68b799dea737a33167bd17a,2023-01-04T21:59:46Z,Downloaded File Structure Analysis Report
018c214ec2b4af30dc33f3de0b463a5b,2023-01-04T22:00:00Z,Session started
e3f4cec7f68b799dea737a33167bd17a,2023-01-04T22:10:12Z,Unsuccessful upload - not structurally valid
e3f4cec7f68b799dea737a33167bd17a,2023-01-04T22:11:29Z,Unsuccessful upload - not structurally valid
b3682696293258906891f99b8ea9c980,2023-01-04T22:27:22Z,Session started
3828fa5aaca0bfd282ee9cde4b639232,2023-01-04T22:35:26Z,Session started
e73308865392d6b86e17ffc187757993,2023-01-04T22:52:40Z,Session started
e73308865392d6b86e17ffc187757993,2023-01-04T22:53:17Z,Successful upload
e73308865392d6b86e17ffc187757993,2023-01-04T22:55:55Z,Downloaded System-level DQ Report
3c08ebc3d8e573a3381b00ea6a1e3328,2023-01-04T22:58:02Z,Session started
700b4f22dd998f7d5aeb78968482d801,2023-01-05T01:33:35Z,Session started
59e919455bd5ae8ac588133f7ca8ca74,2023-01-05T01:59:50Z,Session started
e6730186fbd8272b2cdbfbaecafaa178,2023-01-05T03:02:22Z,Session started
e6730186fbd8272b2cdbfbaecafaa178,2023-01-05T03:02:41Z,Unsuccessful upload - not structurally valid
e6730186fbd8272b2cdbfbaecafaa178,2023-01-05T03:02:49Z,Downloaded File Structure Analysis Report
e6730186fbd8272b2cdbfbaecafaa178,2023-01-05T03:04:55Z,Successful upload
e6730186fbd8272b2cdbfbaecafaa178,2023-01-05T03:05:28Z,Downloaded PDDE Report
e6730186fbd8272b2cdbfbaecafaa178,2023-01-05T03:05:47Z,Downloaded System-level DQ Report
3d55b86a33c296040b539e92635e34ad,2023-01-05T08:36:44Z,Session started
e3f81ba0dc5c1807ca148a58b883ae09,2023-01-05T10:56:32Z,Session started
4fd2096512e03a7aa151d8447c13bb34,2023-01-05T13:18:34Z,Session started
f0036daeb682fcb14af25ab56beee1b1,2023-01-05T13:41:09Z,Session started
54052abe3e2fba1b2977254d1e1b60d4,2023-01-05T13:56:58Z,Session started
397df64c4d67fd4d38baaf30d1240091,2023-01-05T14:40:17Z,Session started
39d4ac1d5ebc3420b508ca3e3c7b4072,2023-01-05T14:55:36Z,Session started
713ccc7f22b7490f226adac5160fd596,2023-01-05T15:02:19Z,Session started
ab013d22325cc58aa3c66cc08226ab97,2023-01-05T15:03:27Z,Session started
f0f18ed067487c12682643c9b24d1287,2023-01-05T15:08:08Z,Session started
e9032f2ae266b9b97eb04bf821c7bca6,2023-01-05T15:26:39Z,Session started
0b969b5085046c2903c4e385dd6cb554,2023-01-05T15:30:41Z,Session started
f4714a404c5f770ed3f704fce196b49b,2023-01-05T15:45:32Z,Session started
bf11eb7ea5dbddf41bc977c2797c3a74,2023-01-05T15:48:01Z,Session started
e9032f2ae266b9b97eb04bf821c7bca6,2023-01-05T16:00:03Z,Unsuccessful upload - not hashed
e9032f2ae266b9b97eb04bf821c7bca6,2023-01-05T16:03:49Z,Unsuccessful upload - not hashed
e5c5451378953c485e18ae277518668a,2023-01-05T16:30:11Z,Session started
b90aff598fd29aaacaf7c47c9f3c5394,2023-01-05T16:52:55Z,Session started
825b4d735c7028a925b666eb255d23a6,2023-01-05T17:02:10Z,Session started
8fb45837d31ed2c7965ddc110b4d6e88,2023-01-05T17:18:05Z,Session started
8fb45837d31ed2c7965ddc110b4d6e88,2023-01-05T17:18:17Z,Unsuccessful upload - not hashed
8fb45837d31ed2c7965ddc110b4d6e88,2023-01-05T17:18:33Z,Unsuccessful upload - not hashed
7dbb31917d063763f66b5297780766a3,2023-01-05T17:24:22Z,Session started
5b15f783c6b00d043a8fbc85ea47c7cc,2023-01-05T17:25:56Z,Session started
7dbb31917d063763f66b5297780766a3,2023-01-05T17:27:41Z,Unsuccessful upload - not structurally valid
7dbb31917d063763f66b5297780766a3,2023-01-05T17:28:15Z,Downloaded File Structure Analysis Report
cb448f4bd165b4bcbbba0fcd6d483271,2023-01-05T17:30:09Z,Session started
cb448f4bd165b4bcbbba0fcd6d483271,2023-01-05T17:31:32Z,Unsuccessful upload - not structurally valid
cb448f4bd165b4bcbbba0fcd6d483271,2023-01-05T17:32:14Z,Downloaded File Structure Analysis Report
713ccc7f22b7490f226adac5160fd596,2023-01-05T17:43:15Z,Unsuccessful upload - not structurally valid
e83e62d21f25ca120659ef8af8b3c5fa,2023-01-05T17:47:32Z,Session started
1f9f4a02d8ff1953d7e07ae094953a03,2023-01-05T17:56:46Z,Session started
13ba7cf237538fd3f168c98f50d3e66e,2023-01-05T18:11:59Z,Session started
465dd33b11732811565b18daaaacd262,2023-01-05T18:19:53Z,Session started
a2f1dd3eb0b245615dfa28fa33508854,2023-01-05T19:24:25Z,Session started
d7243ff9e8e7dc5548f3507e6aaedb07,2023-01-05T19:34:18Z,Session started
fbe0d12e019d95a1e09e278b33ed289a,2023-01-05T19:39:39Z,Session started
b884c2155f70ffcd77aad225a75065d5,2023-01-05T20:18:46Z,Session started
e33920a1fd61bcb66b181ae1cd4b40fe,2023-01-05T20:24:56Z,Session started
e33920a1fd61bcb66b181ae1cd4b40fe,2023-01-05T20:25:28Z,Unsuccessful upload - not structurally valid
5d762d24757ae067feb6911f4c777bfa,2023-01-05T20:54:29Z,Session started
a1513f41dd4f94379947f10d83c0402b,2023-01-05T21:20:47Z,Session started
430ecbc1d61b429b05eedf71d3696555,2023-01-05T21:46:24Z,Session started
839250388ac1a50c8c0bfc76a111b432,2023-01-05T21:50:43Z,Session started
839250388ac1a50c8c0bfc76a111b432,2023-01-05T21:51:25Z,Successful upload
839250388ac1a50c8c0bfc76a111b432,2023-01-05T21:52:09Z,Downloaded System-level DQ Report
f658d50dd0f9448d6fe310c14813d0ea,2023-01-05T23:14:33Z,Session started
8470a3931083d325289f6059aa66b5e3,2023-01-06T00:44:22Z,Session started
faae569d9fc281ed0aa748d78fedabe0,2023-01-06T02:49:26Z,Session started
faae569d9fc281ed0aa748d78fedabe0,2023-01-06T02:50:15Z,Successful upload
faae569d9fc281ed0aa748d78fedabe0,2023-01-06T02:50:44Z,Downloaded File Structure Analysis Report
a8a58edbe2284f6436cc75550bdc0036,2023-01-06T03:03:04Z,Session started
ee9a10a18480f776b94747523ae3420f,2023-01-06T03:17:44Z,Session started
ee9a10a18480f776b94747523ae3420f,2023-01-06T03:18:16Z,Unsuccessful upload - not structurally valid
ee9a10a18480f776b94747523ae3420f,2023-01-06T03:18:41Z,Downloaded File Structure Analysis Report
e6edf4d31043001c1b4bbf5390c806ac,2023-01-06T12:55:47Z,Session started
dec1b3705807f467a053505649b13cc0,2023-01-06T13:31:05Z,Session started
dec1b3705807f467a053505649b13cc0,2023-01-06T13:31:25Z,Unsuccessful upload - not structurally valid
dec1b3705807f467a053505649b13cc0,2023-01-06T13:44:33Z,Unsuccessful upload - not structurally valid
04ce8e4d3cdc1db66ee5dd3eb7fd6c04,2023-01-06T13:44:57Z,Session started
04ce8e4d3cdc1db66ee5dd3eb7fd6c04,2023-01-06T13:45:10Z,Unsuccessful upload - not structurally valid
04ce8e4d3cdc1db66ee5dd3eb7fd6c04,2023-01-06T13:45:21Z,Downloaded File Structure Analysis Report
04ce8e4d3cdc1db66ee5dd3eb7fd6c04,2023-01-06T13:45:32Z,Downloaded File Structure Analysis Report
1adaa1b6b28a6bfad2faccafe07aaf87,2023-01-06T14:51:19Z,Session started
1adaa1b6b28a6bfad2faccafe07aaf87,2023-01-06T14:52:27Z,Unsuccessful upload - not structurally valid
1adaa1b6b28a6bfad2faccafe07aaf87,2023-01-06T14:52:39Z,Downloaded File Structure Analysis Report
58f5564bada549848f6b05eb467043d0,2023-01-06T15:07:46Z,Session started
58f5564bada549848f6b05eb467043d0,2023-01-06T15:09:03Z,Unsuccessful upload - not structurally valid
58f5564bada549848f6b05eb467043d0,2023-01-06T15:09:47Z,Downloaded File Structure Analysis Report
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:15:11Z,Session started
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:20:07Z,Unsuccessful upload - not structurally valid
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:20:13Z,Downloaded File Structure Analysis Report
9ad686f32496f361fc69234e4bdb69a3,2023-01-06T15:20:13Z,Session started
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:22:15Z,Unsuccessful upload - file was mistructured
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:22:34Z,Unsuccessful upload - not structurally valid
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:22:37Z,Downloaded File Structure Analysis Report
061c6b3e4c35f6d3cb5eef5942961a78,2023-01-06T15:28:49Z,Successful upload
17acca4d5f5a339d5ad9fe94406a5ef3,2023-01-06T16:15:05Z,Session started
17acca4d5f5a339d5ad9fe94406a5ef3,2023-01-06T16:15:30Z,Unsuccessful upload - not structurally valid
17acca4d5f5a339d5ad9fe94406a5ef3,2023-01-06T16:15:46Z,Downloaded File Structure Analysis Report
1c50956f49ebc407ab4889800f3bcac6,2023-01-06T16:18:20Z,Session started
77ca8cd17f439e85997d4dc57734a8cf,2023-01-06T16:28:31Z,Session started
57808f4ba90cfec0f06c2817da3f7c2d,2023-01-06T16:37:30Z,Session started
892a47e9989881c8454d2e1284b1c343,2023-01-06T16:44:17Z,Session started
6078531fd13ddad5266776be2da3f383,2023-01-06T16:51:20Z,Session started
dc5101c5360ca393d52e4dd15dec1c6f,2023-01-06T16:52:23Z,Session started
02727442b3c9d3fe7244e8e9f2d2f828,2023-01-06T16:54:24Z,Session started
02727442b3c9d3fe7244e8e9f2d2f828,2023-01-06T16:54:40Z,Unsuccessful upload - not structurally valid
02727442b3c9d3fe7244e8e9f2d2f828,2023-01-06T16:54:45Z,Downloaded File Structure Analysis Report
2e1e3b9772b25a4fdd6459bda42662fc,2023-01-06T16:55:24Z,Session started
77ca8cd17f439e85997d4dc57734a8cf,2023-01-06T16:58:19Z,Unsuccessful upload - not structurally valid
02727442b3c9d3fe7244e8e9f2d2f828,2023-01-06T16:58:20Z,Downloaded File Structure Analysis Report
cf4d7075bd26c991e432b655916ee2a7,2023-01-06T16:58:20Z,Session started
77ca8cd17f439e85997d4dc57734a8cf,2023-01-06T16:58:27Z,Downloaded File Structure Analysis Report
cf4d7075bd26c991e432b655916ee2a7,2023-01-06T16:58:39Z,Successful upload
77ca8cd17f439e85997d4dc57734a8cf,2023-01-06T16:58:43Z,Downloaded File Structure Analysis Report
77ca8cd17f439e85997d4dc57734a8cf,2023-01-06T17:03:11Z,Unsuccessful upload - not structurally valid
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:03:21Z,Session started
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:03:37Z,Unsuccessful upload - not structurally valid
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:03:41Z,Downloaded File Structure Analysis Report
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:05:42Z,Successful upload
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:18:04Z,Downloaded Org-level DQ Report
be57d14c7f6718546865a2c879cc1eb7,2023-01-06T17:20:40Z,Session started
ca4497056dc6263b6b92cac8c50c3801,2023-01-06T17:20:56Z,Session started
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:21:43Z,Downloaded System-level DQ Report
ca4497056dc6263b6b92cac8c50c3801,2023-01-06T17:22:27Z,Unsuccessful upload - not structurally valid
ca4497056dc6263b6b92cac8c50c3801,2023-01-06T17:22:46Z,Downloaded File Structure Analysis Report
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:23:47Z,Unsuccessful upload - not structurally valid
972f1a7d35795bc1c57468fe049e86ba,2023-01-06T17:23:56Z,Downloaded File Structure Analysis Report
3de45c32f3a3aac93c1a8ee8c619e6e0,2023-01-06T17:27:30Z,Session started
85aa8270b7a443806febb7687f00600a,2023-01-06T17:29:02Z,Session started
eeb5118edfb5d192534903ef5df41a3b,2023-01-06T17:31:43Z,Session started
eeb5118edfb5d192534903ef5df41a3b,2023-01-06T17:32:01Z,Unsuccessful upload - not structurally valid
eeb5118edfb5d192534903ef5df41a3b,2023-01-06T17:32:09Z,Downloaded File Structure Analysis Report
3de45c32f3a3aac93c1a8ee8c619e6e0,2023-01-06T17:32:24Z,Unsuccessful upload - not structurally valid
3de45c32f3a3aac93c1a8ee8c619e6e0,2023-01-06T17:32:36Z,Downloaded File Structure Analysis Report
38b9f21a25efd0b1ce9c8988bfc9cba2,2023-01-06T17:34:33Z,Session started
38b9f21a25efd0b1ce9c8988bfc9cba2,2023-01-06T17:34:51Z,Unsuccessful upload - not structurally valid
38b9f21a25efd0b1ce9c8988bfc9cba2,2023-01-06T17:35:09Z,Unsuccessful upload - not structurally valid
9c496e017ba8decd49c3806b8ed6888a,2023-01-06T18:03:27Z,Session started
be8fa27182e888ec63a88594a736bfa9,2023-01-06T18:08:35Z,Session started
be8fa27182e888ec63a88594a736bfa9,2023-01-06T18:11:39Z,Successful upload
0979c926c1adff7576c1244f4ec8b9e1,2023-01-06T18:13:02Z,Session started
abaa6eed18e03816475f3ba99ccfd8d0,2023-01-06T18:38:52Z,Session started
7efd9dcb36bc33ac4656ef92c4dfabf3,2023-01-06T18:39:10Z,Session started
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T18:49:49Z,Session started
472e8ebb91ac73386c186e42cf221d05,2023-01-06T18:49:56Z,Session started
b8e318091259a0fa73fc8d1c0f3cedbf,2023-01-06T18:50:16Z,Session started
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T18:50:23Z,Unsuccessful upload - not structurally valid
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T18:50:36Z,Downloaded File Structure Analysis Report
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T18:50:59Z,Unsuccessful upload - not structurally valid
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T18:51:06Z,Downloaded File Structure Analysis Report
0979c926c1adff7576c1244f4ec8b9e1,2023-01-06T18:55:51Z,Unsuccessful upload - wrong/incomplete dataset
fbe3c27656485e854a14cf07d1c0b34b,2023-01-06T18:56:32Z,Session started
7c41ce3551745bb8cc8023a0827eaf7e,2023-01-06T18:56:33Z,Session started
d139c902cc12782e62a632e85dc30c3d,2023-01-06T18:57:02Z,Session started
0979c926c1adff7576c1244f4ec8b9e1,2023-01-06T18:57:55Z,Unsuccessful upload - wrong/incomplete dataset
496328f5b6eabdf00b50f8b185749651,2023-01-06T18:59:12Z,Session started
8a477ff6cb7718f81208f493356fd0d2,2023-01-06T19:00:32Z,Session started
d2890a1f14e1754b1743fe7b09ec10ef,2023-01-06T19:00:57Z,Session started
5a198d64d3ead7c8dc18679aaa09e3c2,2023-01-06T19:01:35Z,Session started
0979c926c1adff7576c1244f4ec8b9e1,2023-01-06T19:02:03Z,Successful upload
0979c926c1adff7576c1244f4ec8b9e1,2023-01-06T19:04:18Z,Downloaded Org-level DQ Report
6cb08e335765f3e27fa4a48228e125e7,2023-01-06T19:05:46Z,Session started
0979c926c1adff7576c1244f4ec8b9e1,2023-01-06T19:09:36Z,Downloaded System-level DQ Report
15337857e306892157b94ad742b708af,2023-01-06T19:09:46Z,Session started
15337857e306892157b94ad742b708af,2023-01-06T19:13:23Z,Unsuccessful upload - not hashed
e7a8aa66ac1368de6a7092d80169e386,2023-01-06T19:13:40Z,Session started
e7a8aa66ac1368de6a7092d80169e386,2023-01-06T19:13:48Z,Unsuccessful upload - not hashed
e7a8aa66ac1368de6a7092d80169e386,2023-01-06T19:14:19Z,Unsuccessful upload - not hashed
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T19:20:16Z,Unsuccessful upload - not structurally valid
3f9d2e1357b7677fbd00051a2a9262ab,2023-01-06T19:20:24Z,Downloaded File Structure Analysis Report
61a624e660f3424edfcb9a5587fb04cf,2023-01-06T19:27:25Z,Session started
61a624e660f3424edfcb9a5587fb04cf,2023-01-06T19:27:34Z,Unsuccessful upload - not hashed
eb4e913020c23469e16345f94487a03c,2023-01-06T19:27:39Z,Session started
61a624e660f3424edfcb9a5587fb04cf,2023-01-06T19:37:33Z,Unsuccessful upload - not hashed
61a624e660f3424edfcb9a5587fb04cf,2023-01-06T19:37:57Z,Unsuccessful upload - not hashed
ad4d5bf0cb1970c0528b406d29bbc16c,2023-01-06T19:43:49Z,Session started
92da64514ff997f1b5c772b253b3085c,2023-01-06T19:44:00Z,Session started
92da64514ff997f1b5c772b253b3085c,2023-01-06T19:44:33Z,Unsuccessful upload - not hashed
3b19074c2a7932264c2e5fea06749df2,2023-01-06T19:44:53Z,Session started
c778f1bc9af1e15c675dd6d2f0983aeb,2023-01-06T19:45:44Z,Session started
8f16dc4b05c5790c84e73a6428877f35,2023-01-06T19:45:55Z,Session started
8f16dc4b05c5790c84e73a6428877f35,2023-01-06T19:46:09Z,Successful upload
461825b2f7c885ba80787485525301da,2023-01-06T19:46:17Z,Session started
46522f31b239bbfe9e762524ebb6449a,2023-01-06T19:48:43Z,Session started
46522f31b239bbfe9e762524ebb6449a,2023-01-06T19:49:01Z,Unsuccessful upload - not hashed
92af7ebf7e06c0e2fc53ba17c6b91f2e,2023-01-06T19:49:08Z,Session started
6af6ea0712b4c9f474aaebf104e6518c,2023-01-06T19:52:42Z,Session started
0d7ea48aa403e237a74285a1fc9e4223,2023-01-06T19:52:52Z,Session started
6af6ea0712b4c9f474aaebf104e6518c,2023-01-06T19:55:33Z,Successful upload
6af6ea0712b4c9f474aaebf104e6518c,2023-01-06T19:56:39Z,Downloaded File Structure Analysis Report
9e7bce8b8d4885316aab136f6416a22a,2023-01-06T19:57:08Z,Session started
6af6ea0712b4c9f474aaebf104e6518c,2023-01-06T19:59:48Z,Downloaded Org-level DQ Report
cc1e229aa3b2e0dfc052b766fa343e0d,2023-01-06T20:01:22Z,Session started
cc1e229aa3b2e0dfc052b766fa343e0d,2023-01-06T20:01:35Z,Successful upload
cc1e229aa3b2e0dfc052b766fa343e0d,2023-01-06T20:02:06Z,Downloaded Org-level DQ Report
85acbb4820be8832b20b463989d69dee,2023-01-06T20:10:24Z,Session started
85acbb4820be8832b20b463989d69dee,2023-01-06T20:10:38Z,Successful upload
85acbb4820be8832b20b463989d69dee,2023-01-06T20:11:14Z,Downloaded Org-level DQ Report
55bd6a38bfb217b187869ebb2a8303f8,2023-01-06T20:56:13Z,Session started
55bd6a38bfb217b187869ebb2a8303f8,2023-01-06T20:56:27Z,Successful upload
a02d3d7e63960c3bcf9ec659946dabc9,2023-01-06T21:19:54Z,Session started
a02d3d7e63960c3bcf9ec659946dabc9,2023-01-06T21:20:09Z,Successful upload
a02d3d7e63960c3bcf9ec659946dabc9,2023-01-06T21:20:35Z,Downloaded System-level DQ Report
82aba757cb2416b9986765cc875fcc69,2023-01-06T21:21:04Z,Session started
10da533fc4750355ff41d7bb404a7952,2023-01-06T21:21:40Z,Session started
3da63a4636c3835fc437021a682b29c9,2023-01-06T21:22:29Z,Session started
3143e8f7876cb212ffc66c75ae6535a4,2023-01-06T21:24:58Z,Session started
48e173fe4356dd0e835fa50b35735be6,2023-01-06T21:42:24Z,Session started
48e173fe4356dd0e835fa50b35735be6,2023-01-06T21:42:37Z,Unsuccessful upload - not structurally valid
48e173fe4356dd0e835fa50b35735be6,2023-01-06T21:43:31Z,Downloaded File Structure Analysis Report
48e173fe4356dd0e835fa50b35735be6,2023-01-06T21:43:31Z,Downloaded File Structure Analysis Report
851e421b0c1a720d0e3a3978f6ec4bd6,2023-01-06T21:53:42Z,Session started
dbd20e600fc31fb2adb0df82678f6402,2023-01-06T21:54:03Z,Session started
25cfafb7c11d8f1dbd304eb5ee47fab9,2023-01-06T22:13:38Z,Session started
25cfafb7c11d8f1dbd304eb5ee47fab9,2023-01-06T22:13:50Z,Unsuccessful upload - not structurally valid
25cfafb7c11d8f1dbd304eb5ee47fab9,2023-01-06T22:14:00Z,Downloaded File Structure Analysis Report
582dcd4f4f4b099a7c799ecb540ec56a,2023-01-06T23:14:47Z,Session started
582dcd4f4f4b099a7c799ecb540ec56a,2023-01-06T23:15:15Z,Unsuccessful upload - not structurally valid
582dcd4f4f4b099a7c799ecb540ec56a,2023-01-06T23:15:44Z,Downloaded File Structure Analysis Report
8261d82b638f189fff0aed4cd3f6dc4d,2023-01-07T02:52:07Z,Session started
e80d23a04f535004ec2fc88fb9470c1b,2023-01-07T03:34:51Z,Session started
23a9e366d40cb524de543df52a9efc50,2023-01-07T03:36:26Z,Session started
a317ddc68f23ad68df620a579d8c43c8,2023-01-07T03:39:11Z,Session started
5015bbfa8777123b62443fecd4196c4d,2023-01-07T03:39:13Z,Session started
eef7c0ee08a9812d4721d5937fe140d6,2023-01-07T14:52:25Z,Session started
0383258583f55dbb6af7c0e6bfc8f896,2023-01-07T16:45:20Z,Session started
eeec30795f6ebbad41f1ad88bffd87cd,2023-01-08T01:08:29Z,Session started
eeec30795f6ebbad41f1ad88bffd87cd,2023-01-08T01:24:00Z,Unsuccessful upload - not structurally valid
eeec30795f6ebbad41f1ad88bffd87cd,2023-01-08T01:24:19Z,Downloaded File Structure Analysis Report
e2a7a49ab819a0636a3b5684ee3a1bbb,2023-01-08T08:34:50Z,Session started
362fbea6fd57c938129214984b539d1f,2023-01-08T16:01:48Z,Session started
fc13f755494d676be719a709697066f1,2023-01-08T18:28:13Z,Session started
61fa5819ac3a196df97f4c3eb3707b5d,2023-01-08T21:53:03Z,Session started
f3f3b2dffd6d38d61b4e402721abf28d,2023-01-09T00:03:56Z,Session started
d9106802eb8dc44b22cffcd38ce3f564,2023-01-09T00:30:50Z,Session started
d9106802eb8dc44b22cffcd38ce3f564,2023-01-09T00:37:31Z,Unsuccessful upload - not structurally valid
df4d873d79f38f4e4a26d25802161657,2023-01-09T00:38:52Z,Session started
7945358240c42f861d244569defd73f3,2023-01-09T12:51:46Z,Session started
0e6caa942ddf9e2aa2a1f47f5a59608c,2023-01-09T13:08:17Z,Session started
9becefbd62fa681611ff1412e26e5ba0,2023-01-09T13:28:35Z,Session started
302946339bfb6171f4d8ac2d1bc20e30,2023-01-09T13:40:34Z,Session started
6401f0b2ad58e44cad02d6a2d4861bc7,2023-01-09T13:42:34Z,Session started
74eaf292ff83439a8ed5243eec08675f,2023-01-09T13:42:51Z,Session started
74eaf292ff83439a8ed5243eec08675f,2023-01-09T13:43:12Z,Unsuccessful upload - not structurally valid
74eaf292ff83439a8ed5243eec08675f,2023-01-09T13:43:21Z,Downloaded File Structure Analysis Report
d112c0cffa1a4bad69ea0c06ed17c1a7,2023-01-09T13:45:25Z,Session started
d112c0cffa1a4bad69ea0c06ed17c1a7,2023-01-09T13:45:46Z,Successful upload
d112c0cffa1a4bad69ea0c06ed17c1a7,2023-01-09T13:45:58Z,Downloaded File Structure Analysis Report
d112c0cffa1a4bad69ea0c06ed17c1a7,2023-01-09T13:51:46Z,Downloaded System-level DQ Report
302946339bfb6171f4d8ac2d1bc20e30,2023-01-09T13:58:31Z,Unsuccessful upload - not hashed
7945358240c42f861d244569defd73f3,2023-01-09T14:03:34Z,Unsuccessful upload - not hashed
7945358240c42f861d244569defd73f3,2023-01-09T14:03:54Z,Unsuccessful upload - not hashed
7945358240c42f861d244569defd73f3,2023-01-09T14:04:08Z,Unsuccessful upload - not hashed
7945358240c42f861d244569defd73f3,2023-01-09T14:04:32Z,Unsuccessful upload - not hashed
e7e64e7d3acf24f78a2e763f7e81585c,2023-01-09T14:12:16Z,Session started
531b4288dba69006ba1038b4ddbd2679,2023-01-09T14:28:56Z,Session started
9d0aff3253981d0a897bff0090698b3a,2023-01-09T14:43:11Z,Session started
9d0aff3253981d0a897bff0090698b3a,2023-01-09T14:43:27Z,Unsuccessful upload - wrong/incomplete dataset
